method,clusters_size,n_cluster,silhouette_score,coph_corr,features
single,[5246    1    1    1    1],5,0.30112974954153027,0.5373400586002761,"['points', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 140  706  201  440  696 1988  565  514],8,0.3006853292231644,0.7210878096257433,"['length', 'median_delta', 'startlist_quality']"
ward,[1094  695  784 2677],4,0.30040637030906847,0.5785911968304551,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  29  507 2492 2222],4,0.2999320685713815,0.5806783254734893,"['climb_total', 'climb/length', 'median_delta']"
ward,[  56  231  720  120 1247 1757  709  410],8,0.2993978978833034,0.6873650444954112,"['climb_total', 'climb/length', 'median_delta']"
ward,[1415  482  264  508  674 1330   55  522],8,0.29908325767000565,0.5610275729786651,"['points', 'length', 'climb_total', 'climb/length']"
complete,[4871  183  196],3,0.2989812449303915,0.6806215282832905,"['points', 'climb/length', 'startlist_quality']"
ward,[ 106  602  650 2101  508  775  508],7,0.29894071707183295,0.5906190582996697,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
average,[  36  197 4233  784],4,0.29887250298637746,0.7545201908029431,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[1094  695 3461],3,0.29833228484274504,0.5785911968304551,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
single,[4740    1  453   52    1    1    1    1],8,0.2982492148754198,0.545106769685485,"['points', 'climb_total', 'median_delta', 'startlist_quality']"
average,[  14   41 4212  673  282   28],6,0.29808946836973094,0.7534224625675697,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 506   87  721 1681  871 1384],6,0.29764651641531065,0.6879460582845404,"['length', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 140  706  201  440  696 1988 1079],7,0.2976140566100941,0.7210878096257433,"['length', 'median_delta', 'startlist_quality']"
complete,[ 508 3510  259  973],4,0.2975707988080298,0.7555167839513077,"['points', 'length', 'startlist_quality']"
ward,[ 210  298  102  605  593 1194  612 1636],8,0.29710917795570785,0.8275380545611692,"['points', 'length', 'startlist_quality']"
average,[ 708  474 3436   18  306  307    1],7,0.29698380891853543,0.755850987404212,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 698  779  427 3346],4,0.2964957219169831,0.6717942866768426,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
single,[5247    1    1    1],4,0.2964151101054458,0.6365950686107028,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
average,[  19   29  370    1    1  508  638 3684],8,0.2958021408902565,0.7655135120433892,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[3459  508 1283],3,0.295150861861559,0.5906190582996697,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[1078  206 1976  508  241  425  704  112],8,0.29507971906832875,0.6670755758476412,"['points', 'climb_total', 'climb/length', 'median_delta']"
ward,[1078 2182  508  666  816],5,0.2950384595830957,0.6670755758476412,"['points', 'climb_total', 'climb/length', 'median_delta']"
complete,[ 124   90 3892 1144],4,0.29494328274919435,0.7115582529154958,"['climb_total', 'median_delta', 'startlist_quality']"
complete,[  69  508 3986  267  420],5,0.29468309066019666,0.8253409968641661,"['points', 'climb_total', 'median_delta']"
ward,[1080  529 1975 1666],4,0.2946708409472577,0.6321961618894612,"['climb_total', 'median_delta', 'startlist_quality']"
ward,[1603 1286  579  104  508  195  400  575],8,0.29462706921411197,0.674894237502734,"['points', 'length', 'climb/length', 'median_delta']"
ward,[1078 2182  508  666  704  112],6,0.2945022865535316,0.6670755758476412,"['points', 'climb_total', 'climb/length', 'median_delta']"
complete,[  26   77  508  168 1544  632  595 1700],8,0.29429307596453486,0.7101808296301673,"['points', 'length', 'climb/length']"
ward,[ 697  383  529 1975 1666],5,0.2940623627975447,0.6321961618894612,"['climb_total', 'median_delta', 'startlist_quality']"
ward,[1316 1181   55  810  508  542  838],7,0.2937510169517797,0.6279445431802297,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 520 1336 1929  508  957],5,0.29369440556464377,0.7235126128442191,"['points', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 735 1748  978  969   91  729],6,0.29369272695376836,0.7000494204087092,"['length', 'climb/length', 'median_delta']"
ward,[ 140  706  641  696 1988 1079],6,0.2932238991973244,0.7210878096257433,"['length', 'median_delta', 'startlist_quality']"
ward,[ 640 1293  193  772  743  508  331  770],8,0.29232043222312004,0.7398065612348762,"['points', 'climb_total', 'median_delta']"
complete,[ 198 3535 1517],3,0.29195887147293537,0.6670583593808997,"['length', 'climb_total', 'median_delta']"
ward,[ 520 1336 1929  508  559  398],6,0.29174828508481193,0.7235126128442191,"['points', 'climb_total', 'median_delta', 'startlist_quality']"
single,[4740  453   53    1    1    1    1],7,0.2916619517776181,0.5115175869937222,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
ward,[1904  537 1502  508  799],5,0.29131078359350515,0.7032871276372122,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[ 506 4741    1    1    1],5,0.29112766184673444,0.5194930651507245,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[  28   96  459  507  635 3525],6,0.29105825364470117,0.6562891248649975,"['climb_total', 'climb/length', 'startlist_quality']"
complete,[  68  577 3430  508  667],5,0.2907054678487722,0.6930826799765013,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  28   35  289  243  508 3266  881],7,0.2905611963963225,0.7531584861114095,"['points', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[ 735 1748 1947   91  729],5,0.29034730667801256,0.7000494204087092,"['length', 'climb/length', 'median_delta']"
ward,[ 456 1565 2383  846],4,0.29031836248087073,0.5069393671784274,"['climb_total', 'climb/length', 'startlist_quality']"
ward,[ 680 1098  645  282 1337  508  186  514],8,0.29025879622680545,0.7769080701909101,"['points', 'length', 'climb_total', 'median_delta']"
complete,[ 246   41  346  508 3082 1027],6,0.28996866411454303,0.7036740216941264,"['points', 'length', 'median_delta', 'startlist_quality']"
ward,[ 508 1520  630  533 2059],5,0.2897180957232475,0.5585671297744618,"['points', 'climb_total', 'climb/length', 'startlist_quality']"
average,[  36    3  194 4233  784],5,0.2897146920067263,0.7545201908029431,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[1316 1181   55  507  303  508  542  838],8,0.28963986951766585,0.6279445431802297,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
single,[5248    1    1],3,0.28948143286503686,0.5013957037398995,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[  28  182  357  508  117  487 2877  694],8,0.2894376532749602,0.6557309006239581,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 846  641  696 1988 1079],5,0.28933999413540623,0.7210878096257433,"['length', 'median_delta', 'startlist_quality']"
single,[4739    1  453   53    1    1    1    1],8,0.2892480844708151,0.5115175869937222,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
average,[   4   25 1585  211 2767   81    7  570],8,0.2890964561899604,0.7778042313834607,"['length', 'climb_total', 'climb/length']"
complete,[  22  129  508  628  534 2855  435  139],8,0.28899228774216107,0.6847211965557118,"['points', 'length', 'climb/length', 'startlist_quality']"
ward,[ 708  650 2101  508  775  508],6,0.28872526834012935,0.5906190582996697,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  28   57   39  459  507  635 3525],7,0.2883727148932107,0.6562891248649975,"['climb_total', 'climb/length', 'startlist_quality']"
complete,[  53  563 2939  790  269  636],6,0.2883152723963848,0.7004915475527621,"['length', 'climb/length', 'startlist_quality']"
average,[  21   15    3  194 4233  784],6,0.28808979694570686,0.7545201908029431,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 508  484  387  750  736 1297  207  881],8,0.2880740068309841,0.7276846801069429,"['points', 'climb_total', 'startlist_quality']"
complete,[  28   24   11  289  243  508 3266  881],8,0.28783551490394793,0.7531584861114095,"['points', 'climb_total', 'climb/length', 'startlist_quality']"
single,[   1    1 4741    1   53  199  254],7,0.28777714460671483,0.570004110379665,"['points', 'length', 'median_delta', 'startlist_quality']"
ward,[ 532 1107  769 2842],4,0.28770887907003323,0.5546495379693048,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 683 1027  659 2881],4,0.2874107048259771,0.7326035862378151,"['length', 'climb_total', 'startlist_quality']"
ward,[ 640 1293  193 1515  508  331  770],7,0.28713962426655215,0.7398065612348762,"['points', 'climb_total', 'median_delta']"
complete,[  40   28  577 3430  508  667],6,0.2868747451562411,0.6930826799765013,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  40   28  577 2333 1097  508  667],7,0.28683974667826817,0.6930826799765013,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
average,[ 624  134 3282   94  545  571],6,0.2868145009432112,0.7569679615489687,"['length', 'climb_total', 'startlist_quality']"
complete,[  11   42  563 2939  790  269  636],7,0.2863260969851814,0.7004915475527621,"['length', 'climb/length', 'startlist_quality']"
ward,[ 508  581  294  117  389  846 1433 1082],8,0.2861815525183235,0.7759047214647473,"['points', 'length', 'climb_total', 'startlist_quality']"
complete,[  28  172  617   28  181  506 3718],7,0.2861248559875044,0.6981328110645961,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 169  566 1748  978  372  597   91  729],8,0.2859849556412242,0.7000494204087092,"['length', 'climb/length', 'median_delta']"
ward,[ 269  825  109  586  784 2677],6,0.2846355713135135,0.5785911968304551,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
average,[  20   14    2  166  257   61 4097  633],8,0.28435640084110647,0.757722336928237,"['climb_total', 'climb/length', 'startlist_quality']"
ward,[  56  231  720 1367 1757 1119],6,0.28416086727438505,0.6873650444954112,"['climb_total', 'climb/length', 'median_delta']"
ward,[1078 2182  508  241  425  704  112],7,0.2839391118104895,0.6670755758476412,"['points', 'climb_total', 'climb/length', 'median_delta']"
complete,[  92  416  879 1683 1801  183   22  174],8,0.28358932077218024,0.6806215282832905,"['points', 'climb/length', 'startlist_quality']"
ward,[ 169  566 1748  978  969   91  729],7,0.28338009262368574,0.7000494204087092,"['length', 'climb/length', 'median_delta']"
ward,[ 532   68 1039  769 2842],5,0.2830005356838202,0.5546495379693048,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  53  652 4545],3,0.28298635031307406,0.6428607371428169,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[ 508  484  387 1486 1297 1088],6,0.2827531256277982,0.7276846801069429,"['points', 'climb_total', 'startlist_quality']"
complete,[  94 3507  175 1474],4,0.28235924093012277,0.575112325612352,"['length', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 508  581  294  506  846 1433 1082],7,0.28199523713223995,0.7759047214647473,"['points', 'length', 'climb_total', 'startlist_quality']"
ward,[1496 1694  508  571  680   28  273],7,0.2818031287365887,0.6519124156984761,"['points', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5247    1    1    1],4,0.2817353323373522,0.5013957037398995,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[5246    1    1    1    1],5,0.281657019607603,0.5410526049260764,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
average,[  28   29   36  471    1  492  195 3998],8,0.2816394997217703,0.8241312523049772,"['points', 'climb_total', 'climb/length']"
ward,[ 683  446  581  659 2881],5,0.2813374108907317,0.7326035862378151,"['length', 'climb_total', 'startlist_quality']"
single,[5245    1    1    1    1    1],6,0.28115273080305186,0.5410526049260764,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  65   29  797 2710  175  952  522],7,0.28041002622839983,0.575112325612352,"['length', 'climb_total', 'climb/length', 'median_delta']"
single,[  22    6 4712    1   53  454    1    1],8,0.27987518982768056,0.5582352132927761,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[ 656  474 1731 1016  508   56  480  329],8,0.27952764051098966,0.7192327789766192,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 508 1575  823 1080  621  212   22  409],8,0.27882221780968897,0.7237743129499625,"['points', 'climb/length', 'startlist_quality']"
ward,[1496 1694  508  571  680  301],6,0.27702479460400226,0.6519124156984761,"['points', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 200  685 3226   66 1073],5,0.2765619091002764,0.6649060552799058,"['length', 'climb_total', 'startlist_quality']"
average,[  14   41 4212  551  122  282   28],7,0.2763548658186209,0.7534224625675697,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
average,[ 624  134 3282   94  545  226  345],7,0.27629301925705296,0.7569679615489687,"['length', 'climb_total', 'startlist_quality']"
single,[4740    1    1   52    1  200  254    1],8,0.2760152363433556,0.5772703096966425,"['points', 'length', 'climb_total', 'startlist_quality']"
complete,[1169 2527  508  249  797],5,0.27590767455494336,0.6025579683623913,"['points', 'length', 'climb_total', 'startlist_quality']"
complete,[ 314  194 3510  259  973],5,0.2751898691847498,0.7555167839513077,"['points', 'length', 'startlist_quality']"
complete,[  53  438  214  794 3751],5,0.27481369138640876,0.6428607371428169,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[ 121  570  586 1145 1162  508  689  469],8,0.2743069310209573,0.6373698773093583,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 508  484  387  750  736 1297 1088],7,0.2741980181082834,0.7276846801069429,"['points', 'climb_total', 'startlist_quality']"
single,[5245    1    1    1    1    1],6,0.2741274279744674,0.5985385458561421,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 520 1336  793 1136  508  559  202  196],8,0.27387241990710826,0.7235126128442191,"['points', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 508  631  113  520  564 1637 1277],7,0.2736149463686934,0.7131359113288437,"['points', 'length', 'climb/length', 'startlist_quality']"
average,[  14   20   21 4212  551  122  282   28],8,0.273441699128352,0.7534224625675697,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5244    1    1    1    1    1    1],7,0.2723088346432621,0.5985385458561421,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  65   29  797 2710  175  952  184  338],8,0.27197226056643153,0.575112325612352,"['length', 'climb_total', 'climb/length', 'median_delta']"
complete,[ 210  357  508 4175],4,0.2717287337008244,0.6557309006239581,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
average,[  21   15  104 3974   59 1054   22    1],8,0.2709249101092174,0.7235966603965633,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 656  474 1731 1016  508   56  809],7,0.27051118412237096,0.7192327789766192,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  40   28  577 2333 1097  508  241  426],8,0.2691377637627662,0.6930826799765013,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
average,[ 624  134 3282   94  545  226    5  340],8,0.2691274118556632,0.7569679615489687,"['length', 'climb_total', 'startlist_quality']"
ward,[ 691  586 1145 1162  508  689  469],7,0.268919914898573,0.6373698773093583,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 685  202  491  515 2050 1307],6,0.2688529613777788,0.7096112295683156,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[5247    1    1    1],4,0.2684286830260358,0.6638022397006643,"['length', 'climb/length', 'median_delta']"
ward,[2021 2383  846],3,0.26825609829342106,0.5069393671784274,"['climb_total', 'climb/length', 'startlist_quality']"
complete,[ 518 1119 3613],3,0.26802186335218886,0.649142340939677,"['length', 'median_delta', 'startlist_quality']"
ward,[ 685  693  515 2050 1307],5,0.2678148488388492,0.7096112295683156,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 203   97  208  377  884 1414  868 1199],8,0.26775925067090944,0.772524159777811,"['points', 'length', 'climb_total']"
ward,[ 520 1336  793 1136  508  559  398],7,0.267711630564293,0.7235126128442191,"['points', 'climb_total', 'median_delta', 'startlist_quality']"
single,[5247    1    1    1],4,0.26759543932913094,0.545106769685485,"['points', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 246   41  346  508 3082  295  732],7,0.2670823536992601,0.7036740216941264,"['points', 'length', 'median_delta', 'startlist_quality']"
average,[  21   15    3  194 4233   57  727],7,0.2669479053833747,0.7545201908029431,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 743  696 2286 1525],4,0.26694472746624665,0.5753332093357181,"['length', 'climb/length', 'startlist_quality']"
ward,[ 508  781   28  624  694  578 2037],7,0.2669343663840963,0.6887478822711822,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[ 124   90 3265  627  380  764],6,0.26650922145686134,0.7115582529154958,"['climb_total', 'median_delta', 'startlist_quality']"
complete,[  65 4469  228  488],4,0.2664545915522408,0.6564431872374078,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  53  563 3729  269  636],5,0.2657394935738947,0.7004915475527621,"['length', 'climb/length', 'startlist_quality']"
ward,[ 685  202  491  515 2050  801  506],7,0.2657346954993268,0.7096112295683156,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[1496 1694  508  571  981],5,0.26569321049157224,0.6519124156984761,"['points', 'climb/length', 'median_delta', 'startlist_quality']"
average,[ 646 4241   56  260   18   29],6,0.2656049911261321,0.7694490930220816,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[ 121  564  202  491  515 2050  801  506],8,0.2654808409423418,0.7096112295683156,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[   1    1  506 4741    1],5,0.26487419610711976,0.5615405851439877,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 743  696 2286   63 1462],5,0.264864224706635,0.5753332093357181,"['length', 'climb/length', 'startlist_quality']"
single,[5248    1    1],3,0.2646752873035025,0.5194930651507245,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 508  781  652  694  578 2037],6,0.26421950036860953,0.6887478822711822,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  29   78  508 2631  391 1613],6,0.26397390996844255,0.6437907507003353,"['points', 'length', 'climb_total', 'climb/length']"
complete,[  65  805 3664  228  488],5,0.26396690779986426,0.6564431872374078,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 508  631  113  331  189  564 1637 1277],8,0.2638459584619747,0.7131359113288437,"['points', 'length', 'climb/length', 'startlist_quality']"
complete,[  69  293  215 3986  267  420],6,0.26332881940075603,0.8253409968641661,"['points', 'climb_total', 'median_delta']"
single,[ 506 4740    1    1    1    1],6,0.26321028502992705,0.5194930651507245,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 506   87  721  822  859  871 1384],7,0.26298874373676145,0.6879460582845404,"['length', 'climb_total', 'climb/length', 'median_delta']"
complete,[  28  172  617   28  181  506 1364 2354],8,0.26291104143071414,0.6981328110645961,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
single,[   1    1  506 4740    1    1],6,0.26282942364049244,0.5615405851439877,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5247    1    1    1],4,0.2625910521609772,0.5253978537551136,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 508  631  633  564 1637 1277],6,0.2625525332643979,0.7131359113288437,"['points', 'length', 'climb/length', 'startlist_quality']"
complete,[  40   25  805 3664  228  488],6,0.262466976707335,0.6564431872374078,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 124   90 3892  380  764],5,0.2619621913833589,0.7115582529154958,"['climb_total', 'median_delta', 'startlist_quality']"
average,[  21   15    3  194 3178 1055   57  727],8,0.261952753720042,0.7545201908029431,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[506  87 721 822 859 871 843 541],8,0.261640177272444,0.6879460582845404,"['length', 'climb_total', 'climb/length', 'median_delta']"
complete,[ 203  305  377  884 1414  868 1199],7,0.26160237859584956,0.772524159777811,"['points', 'length', 'climb_total']"
ward,[1904 2039  508  799],4,0.2612834998618691,0.7032871276372122,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 508 1520  112  518  533  819 1240],7,0.26106166201572517,0.5585671297744618,"['points', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  11   42  563 2939  790  269  296  340],8,0.2608482436164149,0.7004915475527621,"['length', 'climb/length', 'startlist_quality']"
ward,[ 508 1520  112  153  365  533  819 1240],8,0.26073783698074005,0.5585671297744618,"['points', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[1496  736  958  508  571  680   28  273],8,0.2600358857498923,0.6519124156984761,"['points', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5246    1    1    1    1],5,0.2600205452473373,0.5013957037398995,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[  65   29 3507  175 1474],5,0.2598173876758006,0.575112325612352,"['length', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 743  159  537 2286   63 1462],6,0.25973281463531045,0.5753332093357181,"['length', 'climb/length', 'startlist_quality']"
ward,[ 697  193  190  529 1975  797  869],7,0.2596309953274065,0.6321961618894612,"['climb_total', 'median_delta', 'startlist_quality']"
complete,[  55  909  831 3455],4,0.2587312406885263,0.6316805290673182,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 508  781   28  134  490  694  578 2037],8,0.25850044882749446,0.6887478822711822,"['points', 'length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[ 103  508 2344 2295],4,0.25719740224171084,0.7101808296301673,"['points', 'length', 'climb/length']"
ward,[ 697  383  529 1975  797  869],6,0.2571044712347006,0.6321961618894612,"['climb_total', 'median_delta', 'startlist_quality']"
ward,[1350  554  537 1502  508   69  730],7,0.2571014033145427,0.7032871276372122,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[  64  634  512  267  427 1538 1808],7,0.25696514716865304,0.6717942866768426,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  41   25   87  614  508  530 3445],7,0.25596390065103125,0.7030225942783361,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 697  193  190  529  658 1317  797  869],8,0.25556100221719447,0.6321961618894612,"['climb_total', 'median_delta', 'startlist_quality']"
ward,[1350  554  537 1502  508   69  200  530],8,0.25554953309458467,0.7032871276372122,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 151  508 4017  574],4,0.25480328564377697,0.6847211965557118,"['points', 'length', 'climb/length', 'startlist_quality']"
complete,[ 203  305  377  884 1414 2067],6,0.2545990455858338,0.772524159777811,"['points', 'length', 'climb_total']"
complete,[  16  502 1119 3613],4,0.2545648667346825,0.649142340939677,"['length', 'median_delta', 'startlist_quality']"
average,[  61  585 4241   56  260   18   29],7,0.2544840811708746,0.7694490930220816,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[  64  634  779  427 1538 1808],6,0.25439312251096285,0.6717942866768426,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
average,[  61  585 4241   56  260   18    8   21],8,0.25412403928327637,0.7694490930220816,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
average,[ 708  474 3378   58   18  306  307    1],8,0.25352548321869395,0.755850987404212,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 314  194  533  297 2680  259  442  531],8,0.2525084635085868,0.7555167839513077,"['points', 'length', 'startlist_quality']"
ward,[ 471  195  667 1711 2206],5,0.2522542383103272,0.7030391448721947,"['climb/length', 'median_delta', 'startlist_quality']"
complete,[  53 1907  409 1743 1138],5,0.2513031879962808,0.5575457667908718,"['length', 'climb_total', 'climb/length']"
single,[ 453   53 4740    1    1    1    1],7,0.2512219801828864,0.5194930651507245,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[  53 4292  905],3,0.25033089543540893,0.7004915475527621,"['length', 'climb/length', 'startlist_quality']"
single,[5247    1    1    1],4,0.2499609134730621,0.5115175869937222,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
single,[ 453   53 4739    1    1    1    1    1],8,0.24941689105328138,0.5194930651507245,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 198 3535  919  598],4,0.24854155409616782,0.6670583593808997,"['length', 'climb_total', 'median_delta']"
complete,[  41   25   87  362  252  508  530 3445],8,0.24756493094391946,0.7030225942783361,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 666  667 1711 2206],4,0.24728861131694668,0.7030391448721947,"['climb/length', 'median_delta', 'startlist_quality']"
single,[   1    1  453   53 4740    1    1],7,0.24723885004728433,0.5615405851439877,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
average,[   3  454   51  770  135   60    2 3775],8,0.24571157501335852,0.8043783632652045,"['points', 'climb_total', 'startlist_quality']"
single,[4741    1   53  199  254    1    1],7,0.24544158801141827,0.6072572232266966,"['points', 'median_delta', 'startlist_quality']"
single,[5246    1    1    1    1],5,0.24492363900062397,0.5115175869937222,"['points', 'length', 'climb_total', 'climb/length', 'median_delta']"
ward,[ 642  109  591  661  999 2248],6,0.24464086227757725,0.6753361617755771,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
average,[   3  505  770  135   60    2 3775],7,0.24411738503802155,0.8043783632652045,"['points', 'climb_total', 'startlist_quality']"
complete,[ 151  508  628 3389  435  139],6,0.24399717517785674,0.6847211965557118,"['points', 'length', 'climb/length', 'startlist_quality']"
complete,[  26   77  508 2344 2295],5,0.24306831971074297,0.7101808296301673,"['points', 'length', 'climb/length']"
complete,[  22  129  508  628 3389  435  139],7,0.24305597877773008,0.6847211965557118,"['points', 'length', 'climb/length', 'startlist_quality']"
single,[5246    1    1    1    1],5,0.24197730049483454,0.6638022397006643,"['length', 'climb/length', 'median_delta']"
ward,[ 698  779  427 1538 1808],5,0.24139251317383362,0.6717942866768426,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
single,[   2 5243    1    1    1    1    1],7,0.2412251844417533,0.6638022397006643,"['length', 'climb/length', 'median_delta']"
single,[   2 5244    1    1    1    1],6,0.24108827258266866,0.6638022397006643,"['length', 'climb/length', 'median_delta']"
complete,[  28  182  357  508  604 3571],6,0.24093584658509254,0.6557309006239581,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 106  602  650  995 1106  508  775  508],8,0.240490900987207,0.5906190582996697,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 146  208  508 2831 1557],5,0.24007837601778054,0.7361618381943185,"['points', 'length', 'climb_total', 'median_delta']"
complete,[1361   67  400  508 2914],5,0.23995447492067945,0.5075495325897715,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 642  700  661  999 2248],5,0.23942007577038082,0.6753361617755771,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5245    1    1    1    1    1],6,0.23849483210576164,0.5013957037398995,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[5244    1    1    1    1    1    1],7,0.238276517378999,0.5013957037398995,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 122  561  446  581  659 1839 1042],7,0.2371883433497336,0.7326035862378151,"['length', 'climb_total', 'startlist_quality']"
single,[   1    1  453   53 4739    1    1    1],8,0.23664590503504768,0.5615405851439877,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
