_url,name,points,uci_points,length,climb_total,profile,startlist_quality,average_temperature,is_tarmac,is_cobbled,is_gravel,climb/length
vuelta-a-espana/1990/stage-22,Vuelta a España,80,,176000,2500,,807,,1,0,0,0.014204545454545454
vuelta-a-espana/2009/stage-20,Vuelta a España,80,,27800,310,1,1220,,1,0,0,0.011151079136690648
tirreno-adriatico/2017/stage-4,Tirreno-Adriatico,50,60,171000,3453,5,1036,,1,0,0,0.02019298245614035
volta-a-catalunya/1992/stage-5b,Volta Ciclista a Catalunya,50,,119800,2616,,758,,1,0,0,0.021836393989983306
tour-de-suisse/1985/stage-7,Tour de Suisse,50,,249000,,,699,,1,0,0,
tour-de-romandie/2010/stage-3,Tour de Romandie,50,6,23400,,,678,,1,0,0,
world-championship/1989/result,World Championships - Road Race,350,,259350,,,1600,,0,0,0,
giro-d-italia/2011/stage-21,Giro d'Italia,80,16,26000,37,1,891,,1,0,0,0.0014230769230769232
vuelta-a-espana/1987/stage-1,Vuelta a España,80,,219000,2891,,838,,1,0,0,0.013200913242009133
tour-de-france/2019/stage-6,Tour de France,100,120,160500,3944,5,1699,,1,0,0,0.024573208722741432
itzulia-basque-country/2002/stage-1,Vuelta al País Vasco,50,,139000,,,966,,1,0,0,
paris-nice/1998/prologue,Paris - Nice,50,,10200,,,960,,1,0,0,
paris-roubaix/2017/result,Paris-Roubaix,275,500,257000,1299,1,737,,0,0,0,0.005054474708171206
giro-d-italia/2012/stage-8,Giro d'Italia,80,16,229000,4097,2,886,,1,0,0,0.017890829694323145
giro-d-italia/2003/stage-13,Giro d'Italia,80,,155000,1064,2,734,,1,0,0,0.006864516129032258
tour-de-france/1997/stage-1,Tour de France,100,,192000,2080,1,1994,,1,0,0,0.010833333333333334
paris-nice/1983/stage-7a,Paris - Nice,50,,60000,,,658,,1,0,0,
tirreno-adriatico/2018/stage-3,Tirreno-Adriatico,50,60,239000,3177,3,1196,,1,0,0,0.013292887029288703
vuelta-a-espana/1992/stage-12,Vuelta a España,80,,200100,2036,,1033,,1,0,0,0.010174912543728137
tour-de-romandie/1991/stage-2,Tour de Romandie,50,,141300,,,521,,1,0,0,
giro-d-italia/2005/prologue,Giro d'Italia,80,,1150,10,1,929,,1,0,0,0.008695652173913044
vuelta-a-espana/2006/stage-5,Vuelta a España,80,,178000,4451,5,1026,,1,0,0,0.02500561797752809
tour-de-france/1997/stage-16,Tour de France,100,,181000,3500,2,1994,,1,0,0,0.019337016574585635
vuelta-a-espana/1998/stage-2,Vuelta a España,80,,235000,686,,1309,,1,0,0,0.002919148936170213
vuelta-a-espana/2001/stage-20,Vuelta a España,80,,176300,2991,5,971,,1,0,0,0.016965399886557004
tour-de-france/2021/stage-12,Tour de France,100,120,159400,2052,2,1646,,1,0,0,0.0128732747804266
vuelta-a-espana/2022/stage-7,La Vuelta ciclista a España,80,100,190000,3359,2,968,22,1,0,0,0.01767894736842105
tour-de-suisse/1993/stage-6,Tour de Suisse,50,,12000,,,655,,1,0,0,
vuelta-a-espana/2022/stage-9,La Vuelta ciclista a España,80,100,171400,3675,5,968,24,1,0,0,0.02144107351225204
itzulia-basque-country/2006/stage-4,Vuelta al País Vasco,50,,172000,,,842,,1,0,0,
dauphine/2016/stage-3,Criterium du Dauphiné,50,60,187500,2386,2,1182,,1,0,0,0.012725333333333333
tour-de-france/2023/stage-16,Tour de France,100,210,22400,636,5,1584,31,1,0,0,0.028392857142857143
tour-de-suisse/2008/stage-4,Tour de Suisse,50,,170700,,,1041,,1,0,0,
giro-d-italia/2011/stage-5,Giro d'Italia,80,16,191000,2723,3,891,,1,0,0,0.014256544502617801
tour-de-romandie/1990/stage-1,Tour de Romandie,50,,174600,,,684,,1,0,0,
tour-de-france/1997/stage-17,Tour de France,100,,218500,15,1,1994,,1,0,0,6.864988558352403e-05
paris-nice/2015/stage-7,Paris - Nice,50,6,9600,518,5,1225,,1,0,0,0.05395833333333333
paris-nice/2016/stage-6,Paris - Nice,50,60,177000,4160,5,1109,,1,0,0,0.02350282485875706
giro-d-italia/2006/stage-12,Giro d'Italia,80,,218000,2766,4,997,,1,0,0,0.012688073394495413
vuelta-a-espana/2017/stage-5,Vuelta a España,80,100,157700,2909,3,899,,1,0,0,0.018446417247939124
tour-de-france/1985/stage-12,Tour de France,100,,269000,6000,5,1470,,1,0,0,0.022304832713754646
giro-d-italia/1999/stage-15,Giro d'Italia,80,,143000,,5,1057,,1,0,0,
dauphine/1989/stage-7,Critérium du Dauphiné Libéré,50,,163000,,,603,,1,0,0,
tour-de-france/1979/stage-17,Tour de France,100,,166500,6000,5,1381,,1,0,0,0.036036036036036036
paris-nice/2001/stage-5,Paris - Nice,50,,240300,,,902,,1,0,0,
vuelta-a-espana/1993/stage-11,Vuelta a España,80,,221000,4215,,819,,1,0,0,0.019072398190045248
dwars-door-vlaanderen/1976/result,Dwars door België / À travers la Belgique,75,,206000,,,141,,0,0,0,
tirreno-adriatico/2004/stage-2,Tirreno-Adriatico,50,,164000,,1,926,,1,0,0,
tour-de-france/2023/stage-6,Tour de France,100,210,144900,3894,5,1584,21,1,0,0,0.026873706004140786
tour-de-france/2012/stage-3,Tour de France,100,20,197000,1551,3,1703,,1,0,0,0.007873096446700508
paris-roubaix/2010/result,Paris - Roubaix,275,,259000,,1,752,,0,0,0,
tour-de-suisse/1998/prologue,Tour de Suisse,50,,5600,,,971,,1,0,0,
paris-nice/2009/stage-8,Paris - Nice,30,,119000,,4,796,,1,0,0,
giro-d-italia/2018/stage-6,Giro d'Italia,80,100,164000,3307,5,838,,1,0,0,0.020164634146341464
tour-de-suisse/1984/prologue,Tour de Suisse,50,,4000,,,646,,1,0,0,
giro-d-italia/2018/stage-16,Giro d'Italia,80,100,34200,223,1,838,,1,0,0,0.00652046783625731
tirreno-adriatico/2017/stage-5,Tirreno-Adriatico,50,60,209000,3410,3,1036,,1,0,0,0.01631578947368421
tour-de-france/1990/stage-6,Tour de France,100,,202500,2082,1,1959,,1,0,0,0.010281481481481482
vuelta-a-espana/1991/stage-8,Vuelta a España,80,,47000,332,,1042,,1,0,0,0.0070638297872340425
dauphine/2005/stage-3,Critérium du Dauphiné Libéré,50,,46500,,,933,,1,0,0,
tour-de-romandie/1987/stage-5a,Tour de Romandie,50,,66600,,,251,,1,0,0,
tour-de-suisse/2017/stage-7,Tour de Suisse,50,60,166300,2954,5,855,,1,0,0,0.01776307877330126
vuelta-a-espana/1996/stage-10,Vuelta a España,80,,46500,971,,988,,1,0,0,0.020881720430107525
vuelta-a-espana/1987/stage-21,Vuelta a España,80,,160000,3762,,838,,1,0,0,0.0235125
tour-de-suisse/1999/stage-2,Tour de Suisse,50,,220600,,,900,,1,0,0,
vuelta-a-espana/2014/stage-6,Vuelta a España,80,16,167100,2977,3,1175,,1,0,0,0.017815679233991622
tour-de-france/2013/stage-21,Tour de France,100,20,118000,766,1,1690,,1,0,0,0.006491525423728814
vuelta-a-espana/2003/stage-4,Vuelta a España,80,,151000,2287,2,935,,1,0,0,0.015145695364238411
itzulia-basque-country/2022/stage-5,Itzulia Basque Country,50,50,163760,3485,3,741,17,1,0,0,0.02128114313629702
dauphine/1990/stage-2,Critérium du Dauphiné Libéré,50,,183900,,,637,,1,0,0,
vuelta-a-espana/2022/stage-10,La Vuelta ciclista a España,80,100,30900,179,1,968,,1,0,0,0.005792880258899676
giro-d-italia/2018/stage-13,Giro d'Italia,80,100,180000,429,1,838,,1,0,0,0.0023833333333333332
tour-de-france/2010/stage-9,Tour de France,100,20,204500,5144,4,1685,,1,0,0,0.02515403422982885
tour-de-suisse/1986/stage-6,Tour de Suisse,50,,222000,,,835,,1,0,0,
vuelta-a-espana/1985/stage-15,Vuelta a España,80,,208000,2532,,925,,1,0,0,0.012173076923076924
world-championship/1985/result,World Championships - Road Race,350,,265500,3254,,1580,,0,0,0,0.012256120527306968
tour-de-suisse/1983/stage-10,Tour de Suisse,50,,166000,,,809,,1,0,0,
volta-a-catalunya/1992/stage-6,Volta Ciclista a Catalunya,50,,153000,,,758,,1,0,0,
tour-de-france/1992/stage-8,Tour de France,100,,206500,2609,1,2047,,1,0,0,0.012634382566585957
giro-d-italia/1996/stage-19,Giro d'Italia,80,,62000,,,1034,,1,0,0,
tour-de-france/1994/stage-20,Tour de France,100,,208500,2500,2,1731,,1,0,0,0.011990407673860911
tour-de-france/1978/stage-13,Tour de France,100,,221000,5174,5,1241,,1,0,0,0.023411764705882354
dauphine/2003/stage-1,Critérium du Dauphiné Libéré,50,,198000,,,572,,1,0,0,
ronde-van-vlaanderen/2001/result,Ronde van Vlaanderen / Tour des Flandres,275,,269000,,2,1028,,0,0,0,
volta-a-catalunya/1977/stage-7b,Volta Ciclista a Catalunya,50,,109800,,,490,,1,0,0,
vuelta-a-espana/1996/stage-20,Vuelta a España,80,,209500,4056,,988,,1,0,0,0.01936038186157518
la-fleche-wallone/1976/result,La Flèche Wallonne,225,,227000,,,542,,0,0,0,
tour-de-france/2007/stage-20,Tour de France,100,,146000,796,1,1612,,1,0,0,0.005452054794520548
ronde-van-vlaanderen/2011/result,Ronde van Vlaanderen / Tour des Flandres ME,275,,258000,2043,2,1013,,0,0,0,0.007918604651162791
vuelta-a-espana/1980/stage-9,Vuelta a España,80,,138000,,,520,,1,0,0,
giro-d-italia/2010/stage-20,Giro d'Italia,80,16,178000,4849,5,878,,1,0,0,0.027241573033707864
dauphine/2020/stage-2,Critérium du Dauphiné,50,60,135000,2878,5,1243,,1,0,0,0.021318518518518518
volta-a-catalunya/2009/stage-4,Volta Ciclista a Catalunya,50,,175700,,5,668,,1,0,0,
vuelta-a-espana/2010/stage-13,Vuelta a España,80,16,193700,2305,1,1123,,1,0,0,0.01189984512132163
la-fleche-wallone/2014/result,La Flèche Wallonne,225,,199000,2645,3,977,,0,0,0,0.01329145728643216
omloop-het-nieuwsblad/1978/result,Omloop Het Volk,125,,218000,,,493,,0,0,0,
tour-de-france/2004/stage-14,Tour de France,100,,192500,1808,1,1555,,1,0,0,0.009392207792207792
ronde-van-vlaanderen/2015/result,Ronde van Vlaanderen / Tour des Flandres ME,275,,264900,2174,2,829,,0,0,0,0.008206870517176293
paris-nice/1980/stage-2,Paris - Nice,50,,187000,,,1128,,1,0,0,
tour-de-suisse/1975/stage-5,Tour de Suisse,50,,228000,,,549,,1,0,0,
tour-de-suisse/2017/stage-6,Tour de Suisse,50,60,166700,4195,4,855,,1,0,0,0.02516496700659868
dauphine/2011/stage-5,Critérium du Dauphiné,50,6,210000,3282,,958,,1,0,0,0.01562857142857143
giro-d-italia/1993/stage-13,Giro d'Italia,80,,217000,,,1089,,1,0,0,
volta-a-catalunya/1992/stage-4,Volta Ciclista a Catalunya,50,,21500,,,758,,1,0,0,
dauphine/2008/stage-8,Critérium du Dauphiné Libéré,50,,128000,,,644,,1,0,0,
vuelta-a-espana/2021/stage-17,La Vuelta ciclista a España,80,100,185800,4519,5,1023,21,1,0,0,0.024321851453175457
tirreno-adriatico/2004/stage-7,Tirreno-Adriatico,50,,162000,,1,926,,1,0,0,
tour-de-france/1991/stage-5,Tour de France,100,,149500,1191,1,1933,,1,0,0,0.007966555183946488
giro-d-italia/1994/stage-12,Giro d'Italia,80,,204000,,,1292,,1,0,0,
tour-de-suisse/2013/stage-7,Tour de Suisse,50,6,206000,3513,4,960,,1,0,0,0.017053398058252428
tirreno-adriatico/2000/stage-7,Tirreno-Adriatico,50,,214000,,,1197,,1,0,0,
giro-d-italia/2002/stage-11,Giro d'Italia,50,,140000,2864,5,920,,1,0,0,0.020457142857142858
vuelta-a-espana/2020/stage-17,La Vuelta ciclista a España,80,100,178200,4365,5,692,,1,0,0,0.024494949494949497
dauphine/1984/stage-7b,Critérium du Dauphiné Libéré,50,,32000,,,529,,1,0,0,
paris-nice/1982/stage-7a,Paris - Nice,50,,60300,,,721,,1,0,0,
milano-sanremo/1990/result,Milano-Sanremo,275,,294000,,,740,,0,0,0,
tour-de-suisse/2007/stage-1,Tour de Suisse,50,,158600,,,1089,,1,0,0,
tour-de-france/2002/stage-2,Tour de France,100,,181000,2860,1,1489,,1,0,0,0.01580110497237569
tour-de-france/2007/prologue,Tour de France,100,,7900,33,1,1612,,1,0,0,0.004177215189873418
tirreno-adriatico/1996/stage-2,Tirreno-Adriatico,50,,180000,,,585,,1,0,0,
tour-de-france/2001/stage-20,Tour de France,100,,160500,1873,1,1496,,1,0,0,0.011669781931464174
tour-de-france/1988/stage-14,Tour de France,100,,163000,3000,5,1941,,1,0,0,0.018404907975460124
paris-nice/1981/stage-4,Paris - Nice,50,,189000,,,821,,1,0,0,
tour-de-suisse/2015/stage-3,Tour de Suisse,50,6,117300,2213,5,1048,,1,0,0,0.01886615515771526
tour-de-france/1999/stage-4,Tour de France,100,,194500,1158,1,1255,,1,0,0,0.005953727506426735
dauphine/1989/stage-4,Critérium du Dauphiné Libéré,50,,155700,,,603,,1,0,0,
giro-d-italia/2019/stage-17,Giro d'Italia,80,100,181000,3482,5,896,,1,0,0,0.01923756906077348
vuelta-a-espana/1982/stage-1a,Vuelta a España,80,,97000,,,523,,1,0,0,
strade-bianche/2010/result,Montepaschi Strade Bianche - Eroica Toscana,75,,190000,,3,687,,0,0,0,
ronde-van-vlaanderen/2019/result,Ronde van Vlaanderen - Tour des Flandres ME,275,500,267000,2164,2,881,,0,0,0,0.008104868913857678
tour-de-france/2019/stage-4,Tour de France,100,120,213500,1555,2,1699,,1,0,0,0.007283372365339579
vuelta-a-espana/2018/stage-13,La Vuelta ciclista a España,80,100,174800,3334,5,1036,,1,0,0,0.019073226544622426
dauphine/1992/stage-4,Critérium du Dauphiné Libéré,50,,164000,,,492,,1,0,0,
tour-de-france/2023/stage-13,Tour de France,100,210,137800,2413,5,1584,28,1,0,0,0.01751088534107402
tour-de-suisse/1975/stage-4,Tour de Suisse,50,,228000,,,549,,1,0,0,
la-fleche-wallone/2009/result,La Flèche Wallonne,225,,195500,,3,1032,,0,0,0,
tirreno-adriatico/2015/stage-3,Tirreno-Adriatico,50,6,203000,1936,2,1017,,1,0,0,0.009536945812807882
ronde-van-vlaanderen/1999/result,Ronde van Vlaanderen / Tour des Flandres,275,,270000,,2,993,,0,0,0,
volta-a-catalunya/2009/stage-5,Volta Ciclista a Catalunya,50,,201300,,1,668,,1,0,0,
tour-de-romandie/2022/stage-4,Tour de Romandie,50,60,180100,4158,5,508,14,1,0,0,0.02308717379233759
tour-de-france/1985/stage-18a,Tour de France,100,,52500,2412,5,1470,,1,0,0,0.04594285714285714
itzulia-basque-country/2001/stage-3,Vuelta al País Vasco,50,,162000,,,898,,1,0,0,
tirreno-adriatico/1991/stage-7,Tirreno-Adriatico,50,,188000,,,710,,1,0,0,
vuelta-a-espana/2015/stage-17,Vuelta a España,80,16,38700,328,1,1115,,1,0,0,0.008475452196382429
san-sebastian/1984/result,Clasica Ciclista San Sebastian,225,,244000,,,451,,0,0,0,
gp-quebec/2022/result,Grand Prix Cycliste de Québec,225,500,201600,2508,3,866,18,0,0,0,0.012440476190476191
milano-sanremo/2000/result,Milano-Sanremo,275,,294000,,,1566,,0,0,0,
tour-de-suisse/1987/stage-9,Tour de Suisse,50,,145500,,,673,,1,0,0,
milano-sanremo/2005/result,Milano-Sanremo,275,,294000,,,1305,,0,0,0,
tour-de-france/1987/prologue,Tour de France,100,,6100,72,1,1812,,1,0,0,0.01180327868852459
tour-de-romandie/2023/stage-4,Tour de Romandie,50,60,161600,4308,5,539,14,1,0,0,0.026658415841584158
giro-d-italia/2019/stage-7,Giro d'Italia,80,100,185000,2626,2,896,,1,0,0,0.014194594594594595
volta-a-catalunya/1995/stage-7,Volta Ciclista a Catalunya,50,,198400,3913,,737,,1,0,0,0.019722782258064515
dauphine/2001/stage-4,Criterium du Dauphiné Libére,50,,43000,,,442,,1,0,0,
giro-d-italia/1993/stage-9,Giro d'Italia,80,,219000,,,1089,,1,0,0,
tour-de-france/2013/stage-6,Tour de France,100,20,176500,837,1,1690,,1,0,0,0.004742209631728046
giro-d-italia/2013/stage-5,Giro d'Italia,80,16,203000,1490,2,930,,1,0,0,0.0073399014778325125
vuelta-a-espana/1989/stage-12,Vuelta a España,80,,186500,4931,,803,,1,0,0,0.026439678284182307
dauphine/2018/stage-2,Critérium du Dauphiné,50,60,181000,2336,4,762,,1,0,0,0.012906077348066298
liege-bastogne-liege/2013/result,Liège - Bastogne - Liège,275,,257500,3755,3,1175,,0,0,0,0.01458252427184466
tour-de-romandie/1993/stage-6,Tour de Romandie,50,,186400,,,551,,1,0,0,
giro-d-italia/2018/stage-17,Giro d'Italia,80,100,155000,2040,2,838,,1,0,0,0.013161290322580645
vuelta-a-espana/2021/stage-11,La Vuelta ciclista a España,80,100,133600,2647,3,1023,,1,0,0,0.019812874251497005
dauphine/2019/stage-7,Critérium du Dauphiné,50,60,133500,4343,5,973,,1,0,0,0.03253183520599251
dauphine/2002/stage-7,Critérium du Dauphiné Libéré,50,,150000,,,602,,1,0,0,
vuelta-a-espana/2003/stage-2,Vuelta a España,80,,148000,2045,4,935,,1,0,0,0.013817567567567567
giro-d-italia/2023/stage-11,Giro d'Italia,80,180,219000,2430,2,835,15,1,0,0,0.011095890410958905
vuelta-a-espana/1999/stage-9,Vuelta a España,80,,185800,2076,,1342,,1,0,0,0.01117330462863294
giro-d-italia/2010/stage-17,Giro d'Italia,80,16,173000,2871,5,878,,1,0,0,0.016595375722543354
tour-de-romandie/1992/stage-4a,Tour de Romandie,50,,124400,,,343,,1,0,0,
volta-a-catalunya/1981/stage-1,Volta Ciclista a Catalunya,50,,190000,,,388,,1,0,0,
paris-roubaix/1996/result,Paris - Roubaix,275,,262000,,1,423,,0,0,0,
tour-de-romandie/2007/prologue,Tour de Romandie,50,,3500,,,674,,1,0,0,
vuelta-a-espana/1994/stage-12,Vuelta a España,80,,226700,1078,,791,,1,0,0,0.004755183061314513
tour-de-france/1987/stage-15,Tour de France,100,,164000,1766,2,1812,,1,0,0,0.010768292682926828
volta-a-catalunya/2015/stage-6,Volta Ciclista a Catalunya,50,6,194100,2463,2,817,,1,0,0,0.01268933539412674
tour-de-suisse/2017/stage-2,Tour de Suisse,50,60,172700,2611,2,855,,1,0,0,0.015118702953097857
giro-d-italia/2010/stage-7,Giro d'Italia,80,16,220000,2373,2,878,,1,0,0,0.010786363636363636
vuelta-a-espana/2009/stage-10,Vuelta a España,80,,162000,1529,2,1220,,1,0,0,0.009438271604938271
tour-de-suisse/2013/stage-1,Tour de Suisse,50,6,8100,101,1,960,,1,0,0,0.012469135802469136
dauphine/2005/stage-6,Critérium du Dauphiné Libéré,50,,155000,,,933,,1,0,0,
paris-nice/2012/prologue,Paris - Nice,50,6,9400,87,2,1079,,1,0,0,0.00925531914893617
volta-a-catalunya/2000/stage-8,Volta a Catalunya,50,,12800,,5,697,,1,0,0,
tour-de-france/2008/stage-13,Tour de France,100,,182000,1405,1,1520,,1,0,0,0.00771978021978022
vuelta-a-espana/1987/stage-20,Vuelta a España,80,,183000,4541,,838,,1,0,0,0.024814207650273225
vuelta-a-espana/1996/stage-13,Vuelta a España,80,,159000,3051,,988,,1,0,0,0.01918867924528302
tour-de-france/1987/stage-8,Tour de France,100,,205500,1351,1,1812,,1,0,0,0.006574209245742093
dauphine/2011/stage-2,Critérium du Dauphiné,50,6,179000,1479,,958,,1,0,0,0.008262569832402235
giro-d-italia/2001/stage-14,Giro d'Italia,80,,163000,3128,4,920,,1,0,0,0.019190184049079753
tour-de-suisse/1982/stage-8,Tour de Suisse,50,,190000,,,657,,1,0,0,
vuelta-a-espana/1981/stage-15b,Vuelta a España,80,,11300,,,457,,1,0,0,
tour-de-romandie/1981/stage-3,Tour de Romandie,50,,180900,,,439,,1,0,0,
vuelta-a-espana/2008/stage-20,Vuelta a España,80,,17100,724,5,1101,,1,0,0,0.042339181286549704
tour-de-suisse/2000/stage-7,Tour de Suisse,50,,171000,,,895,,1,0,0,
dauphine/1989/stage-6a,Critérium du Dauphiné Libéré,50,,84500,,,603,,1,0,0,
dauphine/1992/stage-8,Critérium du Dauphiné Libéré,50,,32500,,,492,,1,0,0,
paris-nice/2002/stage-1,Paris - Nice,50,,176000,,,883,,1,0,0,
vuelta-a-espana/2013/stage-4,Vuelta a España,80,16,189000,2799,3,1128,,1,0,0,0.014809523809523809
dauphine/1992/stage-3,Critérium du Dauphiné Libéré,50,,176000,,,492,,1,0,0,
vuelta-a-espana/1998/stage-11,Vuelta a España,80,,186000,3709,,1309,,1,0,0,0.019940860215053764
tour-de-romandie/2023/stage-1,Tour de Romandie,50,60,170900,2323,2,539,13,1,0,0,0.013592744294909304
tour-de-suisse/1985/stage-8,Tour de Suisse,50,,232000,,,699,,1,0,0,
e3-harelbeke/2023/result,E3 Saxo Classic,225,400,204100,2017,2,860,13,0,0,0,0.009882410583047526
liege-bastogne-liege/2023/result,Liège-Bastogne-Liège,275,800,258100,4443,2,1042,12,0,0,0,0.017214258039519564
vuelta-a-espana/2009/stage-21,Vuelta a España,80,,110200,903,1,1220,,1,0,0,0.008194192377495463
giro-d-italia/2021/stage-12,Giro d'Italia,80,100,212000,4433,4,885,,1,0,0,0.020910377358490564
vuelta-a-espana/2002/stage-6,Vuelta a España,80,,153100,2817,5,1084,,1,0,0,0.018399738732854342
world-championship/1974/result,World Championships - Road Race,350,,262500,4976,,1128,,0,0,0,0.018956190476190477
vuelta-a-espana/2001/stage-6,Vuelta a España,80,,180600,2382,2,971,,1,0,0,0.013189368770764119
vuelta-a-espana/2016/stage-19,Vuelta a España,80,100,37000,446,1,821,,1,0,0,0.012054054054054054
volta-a-catalunya/1998/stage-2,Volta Ciclista a Catalunya,50,,172700,,,859,,1,0,0,
giro-d-italia/2005/stage-20,Giro d'Italia,80,,119000,366,1,929,,1,0,0,0.0030756302521008404
tour-de-romandie/2005/stage-3,Tour de Romandie,50,,146500,,,799,,1,0,0,
vuelta-a-espana/2016/stage-16,Vuelta a España,80,100,156400,1514,2,821,,1,0,0,0.009680306905370844
giro-d-italia/1992/stage-6,Giro d'Italia,80,,232000,,,953,,1,0,0,
milano-sanremo/2013/result,Milano-Sanremo,275,,245000,310,2,1165,,0,0,0,0.0012653061224489797
tour-de-romandie/1984/stage-3,Tour de Romandie,50,,137000,,,491,,1,0,0,
tour-de-suisse/1970/stage-4,Tour de Suisse,50,,199000,,,393,,1,0,0,
tirreno-adriatico/1995/stage-6,Tirreno-Adriatico,50,,180000,,,749,,1,0,0,
giro-d-italia/2004/stage-5,Giro d'Italia,80,,177000,1549,3,621,,1,0,0,0.008751412429378531
tour-de-suisse/2018/stage-4,Tour de Suisse,50,60,189000,2467,5,956,,1,0,0,0.013052910052910052
giro-d-italia/2000/stage-8,Giro d'Italia,80,,255000,4138,4,866,,1,0,0,0.016227450980392157
la-fleche-wallone/1989/result,La Flèche Wallonne,225,,253000,,,684,,0,0,0,
tour-de-france/1987/stage-20,Tour de France,100,,201000,5500,5,1812,,1,0,0,0.02736318407960199
giro-d-italia/2014/stage-2,Giro d'Italia,80,16,219000,1349,1,892,,1,0,0,0.006159817351598174
tirreno-adriatico/1996/stage-3,Tirreno-Adriatico,50,,206000,,,585,,1,0,0,
tour-de-france/1999/stage-17,Tour de France,100,,199000,1444,1,1255,,1,0,0,0.007256281407035176
tour-de-france/1982/stage-8,Tour de France,100,,205000,2823,2,1492,,1,0,0,0.013770731707317073
giro-d-italia/2009/stage-20,Giro d'Italia,80,,203000,1577,3,975,,1,0,0,0.007768472906403941
world-championship/2009/result,World Championships ME - Road Race,350,,262200,4819,,1439,,0,0,0,0.018379099923722348
volta-a-catalunya/1998/stage-7,Volta Ciclista a Catalunya,50,,231700,,5,859,,1,0,0,
vuelta-a-espana/2011/stage-20,Vuelta a España,80,,187000,3206,2,1170,,1,0,0,0.017144385026737968
tour-de-suisse/2003/stage-5,Tour de Suisse,50,,177800,,,660,,1,0,0,
vuelta-a-espana/2014/stage-17,Vuelta a España,80,16,190700,2761,1,1175,,1,0,0,0.014478238070267435
giro-d-italia/2009/stage-7,Giro d'Italia,80,,244000,2501,2,975,,1,0,0,0.01025
tour-de-france/1993/stage-12,Tour de France,100,,286000,3500,2,1804,,1,0,0,0.012237762237762238
tour-de-france/1999/stage-20,Tour de France,100,,160000,1696,1,1255,,1,0,0,0.0106
volta-a-catalunya/2012/stage-6,Volta Ciclista a Catalunya,50,6,169400,,2,760,,1,0,0,
volta-a-catalunya/2017/stage-4,Volta Ciclista a Catalunya,50,50,134000,2217,4,883,,1,0,0,0.016544776119402985
vuelta-a-espana/1986/stage-16,Vuelta a España,80,,264000,2500,,843,,1,0,0,0.00946969696969697
tirreno-adriatico/2022/stage-4,Tirreno-Adriatico,50,60,202000,3092,3,1059,,1,0,0,0.015306930693069307
paris-nice/1981/prologue,Paris - Nice,50,,7300,,,821,,1,0,0,
il-lombardia/2021/result,Il Lombardia,275,500,239000,4659,2,1069,13,0,0,0,0.019493723849372386
vuelta-a-espana/1983/stage-11,Vuelta a España,80,,135000,,,705,,1,0,0,
giro-d-italia/1999/stage-7,Giro d'Italia,80,,153000,,,1057,,1,0,0,
giro-d-italia/2018/stage-3,Giro d'Italia,80,100,229000,1771,2,838,,1,0,0,0.007733624454148472
tour-de-suisse/2015/stage-6,Tour de Suisse,50,6,193100,1296,2,1048,,1,0,0,0.006711548420507509
tirreno-adriatico/1994/stage-1,Tirreno-Adriatico,50,,99800,,,727,,1,0,0,
volta-a-catalunya/2000/stage-7,Volta a Catalunya,50,,154000,,,697,,1,0,0,
tirreno-adriatico/1997/stage-5,Tirreno-Adriatico,50,,187000,,,692,,1,0,0,
tour-de-france/1991/stage-8,Tour de France,100,,73000,934,1,1933,,1,0,0,0.012794520547945205
giro-d-italia/2004/stage-10,Giro d'Italia,80,,146000,2215,2,621,,1,0,0,0.01517123287671233
itzulia-basque-country/1998/stage-1,Vuelta Ciclista al País Vasco,50,,116000,,,982,,1,0,0,
volta-a-catalunya/1981/prologue,Volta Ciclista a Catalunya,50,,3800,,,388,,1,0,0,
tour-de-suisse/1984/stage-6,Tour de Suisse,50,,230000,,,646,,1,0,0,
tour-de-france/2009/stage-6,Tour de France,100,,181500,2227,3,1557,,1,0,0,0.012269972451790633
vuelta-a-espana/2004/stage-2,Vuelta a España,80,,207000,1070,1,1177,,1,0,0,0.005169082125603864
paris-nice/1975/prologue,Paris - Nice,50,,1700,,,951,,1,0,0,
tour-de-france/2003/stage-17,Tour de France,100,,181000,808,1,1688,,1,0,0,0.004464088397790055
dauphine/2000/stage-2,Criterium du Dauphiné Libére,50,,210000,,,494,,1,0,0,
vuelta-a-espana/1984/stage-2,Vuelta a España,80,,202000,,,747,,1,0,0,
tour-de-suisse/1981/prologue,Tour de Suisse,50,,10000,,,516,,1,0,0,
vuelta-a-espana/2015/stage-7,Vuelta a España,80,16,191100,3318,5,1115,,1,0,0,0.01736263736263736
itzulia-basque-country/2007/stage-5,Vuelta al País Vasco,50,,169000,,,1002,,1,0,0,
world-championship/2008/result,World Championships ME - Road Race,350,,260000,4755,,1253,,0,0,0,0.018288461538461538
milano-sanremo/1995/result,Milano-Sanremo,275,,294000,,,1599,,0,0,0,
tour-de-suisse/2004/stage-7,Tour de Suisse,50,,133000,,,676,,1,0,0,
la-fleche-wallone/1970/result,La Flèche Wallonne,225,,225000,,,546,,0,0,0,
giro-d-italia/2014/stage-20,Giro d'Italia,80,16,167000,4150,5,892,,1,0,0,0.024850299401197606
vuelta-a-espana/1992/stage-3,Vuelta a España,80,,205000,1072,,1033,,1,0,0,0.005229268292682927
tirreno-adriatico/2017/stage-3,Tirreno-Adriatico,50,60,204000,2291,1,1036,,1,0,0,0.011230392156862746
giro-d-italia/1992/stage-15,Giro d'Italia,80,,166000,,,953,,1,0,0,
