_url,name,points,uci_points,length,climb_total,profile,startlist_quality,average_temperature,is_tarmac,is_cobbled,is_gravel,date,climb/length,median_delta,std_delta
vuelta-a-espana/2001/stage-14,Vuelta a España,80,,170500,1376,1,971,,1,0,0,2001-09-22,0.008070381231671555,584.0,162.1864944387423
tour-de-suisse/1974/stage-3a,Tour de Suisse,50,,110500,1734,3,541,,1,0,0,1974-06-15,0.015692307692307693,3.0,1.224744871391589
tirreno-adriatico/2002/stage-2,Tirreno-Adriatico,50,,212000,1927,1,1056,,1,0,0,2002-03-15,0.009089622641509434,19.0,50.73902359318163
tirreno-adriatico/1997/stage-3,Tirreno-Adriatico,50,,213000,1829,1,692,,1,0,0,1997-03-15,0.008586854460093897,0.0,2.160246899469287
tour-de-romandie/2010/stage-4,Tour de Romandie,50,6,157900,3253,4,678,,1,0,0,2010-05-01,0.020601646611779607,542.0,488.0346626030818
giro-d-italia/1995/stage-15,Giro d'Italia,80,,185000,1075,1,1365,,1,0,0,1995-05-28,0.0058108108108108104,126.0,55.10081669086222
tour-de-france/1983/stage-13,Tour de France,100,,210000,3500,2,1269,,1,0,0,1983-07-14,0.016666666666666666,764.0,284.37008946916444
world-championship/1997/result,World Championships - Road Race,350,,265500,2893,2,1398,,0,0,0,1997-10-12,0.010896421845574388,58.0,222.34289811254433
volta-a-catalunya/1995/stage-4,Volta Ciclista a Catalunya,50,,226800,6687,5,737,,1,0,0,1995-06-19,0.029484126984126984,51.5,84.19743401515774
itzulia-basque-country/2013/stage-2,Vuelta Ciclista al País Vasco,50,6,170200,2080,2,927,,1,0,0,2013-04-02,0.012220916568742655,0.0,152.37602916205557
tour-de-france/2017/stage-1,Tour de France,100,120,14000,61,1,1791,,1,0,0,2017-07-01,0.004357142857142857,64.0,30.50126035798935
tour-de-france/2012/stage-16,Tour de France,100,20,197000,5291,4,1703,,1,0,0,2012-07-18,0.026857868020304567,1335.0,572.0390356847356
tour-de-suisse/2006/stage-7,Tour de Suisse,50,,233700,2536,2,972,,1,0,0,2006-06-16,0.010851519041506205,30.0,112.17869443761745
giro-d-italia/1998/stage-6,Giro d'Italia,80,,160000,2566,3,923,,1,0,0,1998-05-22,0.0160375,460.0,467.77925662470534
tour-de-romandie/1989/stage-4,Tour de Romandie,50,,16800,143,1,502,,1,0,0,1989-05-12,0.008511904761904762,9.0,7.3484692283495345
giro-d-italia/2003/stage-10,Giro d'Italia,80,,211000,3431,2,734,,1,0,0,2003-05-20,0.016260663507109006,869.0,518.4269057104051
vuelta-a-espana/2006/stage-17,Vuelta a España,80,,167000,3598,4,1026,,1,0,0,2006-09-13,0.02154491017964072,812.5,526.893832178966
paris-nice/2014/stage-1,Paris - Nice,50,6,162500,1235,1,971,,1,0,0,2014-03-09,0.0076,0.0,110.51672157216797
giro-d-italia/2004/stage-7,Giro d'Italia,80,,214000,2599,5,621,,1,0,0,2004-05-15,0.012144859813084111,669.0,450.8172644603738
giro-d-italia/2022/stage-5,Giro d'Italia,80,100,174000,1968,2,817,20,1,0,0,2022-05-11,0.011310344827586206,0.0,230.08549157939646
tirreno-adriatico/2022/stage-1,Tirreno-Adriatico,50,60,13900,4,1,1059,,1,0,0,2022-03-07,0.00028776978417266187,82.0,32.80901770456744
uae-tour/2020/stage-5,UAE Tour,50,40,162000,1408,5,747,,1,0,0,2020-02-27,0.008691358024691358,300.0,379.4409341829196
liege-bastogne-liege/1987/result,Liège - Bastogne - Liège,275,,260000,1152,1,862,,0,0,0,1987-04-19,0.004430769230769231,450.0,541.7429134291191
vuelta-a-espana/1985/stage-1,Vuelta a España,80,,177000,789,1,925,,1,0,0,1985-04-24,0.004457627118644068,0.0,0.0
giro-d-italia/1992/stage-18,Giro d'Italia,80,,260000,2418,1,953,,1,0,0,1992-06-11,0.0093,138.0,80.30625902191709
gp-montreal/2010/result,Grand Prix Cycliste de Montréal,225,,193600,2293,2,815,,0,0,0,2010-09-12,0.01184400826446281,163.0,265.1108603093586
tirreno-adriatico/1994/stage-4,Tirreno-Adriatico,50,,180000,1089,1,727,,1,0,0,1994-03-12,0.00605,0.0,0.0
tour-de-france/1986/stage-14,Tour de France,100,,154000,1171,1,1872,,1,0,0,1986-07-18,0.007603896103896104,482.0,71.37494969890435
e3-harelbeke/2003/result,E3 Prijs Vlaanderen,125,,209000,1959,2,684,,0,0,0,2003-03-29,0.009373205741626794,26.0,290.57463621954207
dauphine/2000/stage-5,Criterium du Dauphiné Libére,50,,201000,2584,2,494,,1,0,0,2000-06-09,0.012855721393034826,396.0,363.2059839399118
vuelta-a-espana/1994/stage-19,Vuelta a España,80,,171000,3433,4,791,,1,0,0,1994-05-13,0.020076023391812865,452.0,147.76197075025763
giro-d-italia/2007/stage-17,Giro d'Italia,80,,142000,3432,5,844,,1,0,0,2007-05-30,0.024169014084507043,729.0,325.01577251104663
tour-de-france/2017/stage-13,Tour de France,100,120,101000,2856,4,1791,,1,0,0,2017-07-14,0.028277227722772278,941.0,335.08163765880073
vuelta-a-espana/1992/stage-4,Vuelta a España,80,,229000,1700,1,1033,,1,0,0,1992-04-30,0.007423580786026201,0.0,0.0
vuelta-a-espana/1985/stage-7,Vuelta a España,80,,190000,4500,5,925,,1,0,0,1985-04-30,0.02368421052631579,889.0,541.4887156159706
itzulia-basque-country/2003/stage-3,Vuelta al País Vasco,50,,191000,2125,2,910,,1,0,0,2003-04-09,0.01112565445026178,0.0,263.0446573227287
tour-de-france/2008/stage-6,Tour de France,100,,195500,3280,5,1520,,1,0,0,2008-07-10,0.016777493606138106,362.0,432.3014264244494
giro-d-italia/1996/stage-21,Giro d'Italia,80,,250000,4807,4,1034,,1,0,0,1996-06-08,0.019228,2210.0,855.7793878181153
tour-de-suisse/2016/stage-4,Tour de Suisse,50,60,193000,2305,3,680,,1,0,0,2016-06-14,0.01194300518134715,31.0,94.9624875101252
tour-de-suisse/2019/stage-4,Tour de Suisse,50,60,163900,1953,2,802,,1,0,0,2019-06-18,0.011915802318486882,0.0,295.75252634408
paris-nice/2002/stage-3,Paris - Nice,50,,147500,3003,4,883,,1,0,0,2002-03-13,0.020359322033898303,228.0,390.5990493700798
il-lombardia/1972/result,Giro di Lombardia,275,,266000,3544,2,530,,0,0,0,1972-10-07,0.013323308270676692,0.0,0.0
vuelta-a-espana/1984/stage-9,Vuelta a España,80,,159000,3009,4,747,,1,0,0,1984-04-26,0.018924528301886793,277.0,43.77622272511868
giro-d-italia/2002/stage-2,Giro d'Italia,50,,209000,2677,3,920,,1,0,0,2002-05-13,0.012808612440191387,139.0,213.90384251535193
tour-de-france/1989/stage-6,Tour de France,100,,259000,1854,1,1849,,1,0,0,1989-07-07,0.007158301158301158,96.0,106.90287683583848
vuelta-a-espana/1984/stage-14,Vuelta a España,80,,12000,102,1,747,,1,0,0,1984-05-01,0.0085,229.0,83.26766161868946
dauphine/1983/prologue,Critérium du Dauphiné Libéré,50,,4500,34,1,621,,1,0,0,1983-05-30,0.007555555555555556,3.0,2.3874672772626644
tour-de-france/2002/stage-19,Tour de France,70,,50000,857,1,1489,,1,0,0,2002-07-27,0.01714,403.0,131.9057600577922
giro-d-italia/1999/stage-5,Giro d'Italia,80,,147000,2596,4,1057,,1,0,0,1999-05-19,0.01765986394557823,615.0,440.9266460561799
giro-d-italia/2011/stage-6,Giro d'Italia,80,16,216000,3121,3,891,,1,0,0,2011-05-12,0.014449074074074074,43.0,323.86926563009257
e3-harelbeke/1984/result,E3-Prijs Harelbeke,125,,225000,1555,1,216,,0,0,0,1984-03-24,0.006911111111111111,332.0,382.88954824315346
giro-d-italia/1991/stage-10,Giro d'Italia,80,,43000,254,1,908,,1,0,0,1991-06-05,0.0059069767441860465,73.0,34.02072197660602
dauphine/1977/stage-7b,Critérium du Dauphiné Libéré,50,,36500,281,1,809,,1,0,0,1977-06-06,0.007698630136986301,66.0,34.70289482292377
la-fleche-wallone/2018/result,La Flèche Wallonne,225,400,198500,3257,3,1053,,0,0,0,2018-04-18,0.016408060453400503,252.0,273.1899740963175
tour-de-suisse/1982/stage-4a,Tour de Suisse,50,,114000,1726,3,657,,1,0,0,1982-06-20,0.015140350877192982,12.0,5.848076606885378
amstel-gold-race/2005/result,Amstel Gold Race,225,,251100,3482,3,1178,,0,0,0,2005-04-17,0.013866985264834727,156.0,231.23200197088877
tour-de-france/2017/stage-19,Tour de France,100,120,222500,2613,1,1791,,1,0,0,2017-07-21,0.011743820224719101,747.0,224.96760612209957
tour-de-suisse/1991/stage-6,Tour de Suisse,50,,252000,3068,2,796,,1,0,0,1991-06-24,0.012174603174603175,202.0,84.38404272530836
dauphine/1983/stage-2a,Critérium du Dauphiné Libéré,50,,54000,589,2,621,,1,0,0,1983-06-01,0.010907407407407407,0.0,0.0
tour-de-suisse/1971/stage-2,Tour de Suisse,50,,150000,2527,3,302,,1,0,0,1971-06-12,0.016846666666666666,4.0,1.3333333333333333
tour-de-suisse/2011/stage-6,Tour de Suisse,50,6,157700,3097,4,972,,1,0,0,2011-06-16,0.01963855421686747,1130.0,459.633693273608
tour-de-suisse/1990/stage-2,Tour de Suisse,50,,200500,2557,2,767,,1,0,0,1990-06-14,0.012753117206982544,0.0,0.0
itzulia-basque-country/2013/stage-3,Vuelta Ciclista al País Vasco,50,6,164700,2308,3,927,,1,0,0,2013-04-03,0.014013357619914997,445.0,321.06742736062665
dauphine/1994/stage-4,Critérium du Dauphiné Libéré,50,,196000,4443,5,362,,1,0,0,1994-06-03,0.022668367346938775,0.0,0.0
tirreno-adriatico/2022/stage-2,Tirreno-Adriatico,50,60,219000,2144,2,1059,,1,0,0,2022-03-08,0.009789954337899543,0.0,92.17331980315201
giro-d-italia/2009/stage-6,Giro d'Italia,80,,242000,3252,4,975,,1,0,0,2009-05-14,0.013438016528925619,75.0,364.9824257727961
vuelta-a-espana/1989/stage-19,Vuelta a España,80,,159000,851,1,803,,1,0,0,1989-05-12,0.005352201257861635,0.0,0.0
tour-de-france/2016/stage-14,Tour de France,100,120,208500,1958,2,1758,,1,0,0,2016-07-16,0.009390887290167866,0.0,66.93183125578325
tour-de-romandie/1996/stage-7,Tour de Romandie,50,,174400,589,1,614,,1,0,0,1996-05-12,0.003377293577981651,0.0,0.0
vuelta-a-espana/2013/stage-7,Vuelta a España,80,16,205900,1779,1,1128,,1,0,0,2013-08-30,0.00864011656143759,1.0,137.03967272511994
tour-de-suisse/1970/stage-6,Tour de Suisse,50,,195000,4391,5,393,,1,0,0,1970-06-16,0.022517948717948717,0.0,0.0
world-championship/2010/result,World Championships ME - Road Race,350,,262700,2492,1,1307,,0,0,0,2010-10-03,0.009486105824133994,442.0,383.7552900679321
world-championship/1982/result,World Championships - Road Race,350,,275130,2665,1,1614,,0,0,0,1982-09-05,0.009686330098498891,40.0,220.43923859525987
tour-de-france/1988/stage-22,Tour de France,100,,172500,1859,1,1941,,1,0,0,1988-07-24,0.0107768115942029,0.0,14.938924962282178
tirreno-adriatico/1997/stage-7,Tirreno-Adriatico,50,,159000,2419,3,692,,1,0,0,1997-03-19,0.015213836477987422,0.0,0.0
tour-de-france/2007/stage-2,Tour de France,100,,168500,337,1,1612,,1,0,0,2007-07-09,0.002,0.0,0.0
tour-de-france/2021/stage-21,Tour de France,100,120,108400,699,1,1646,,1,0,0,2021-07-18,0.006448339483394834,0.0,90.27477642375341
tour-de-france/2015/stage-16,Tour de France,100,20,201000,2322,4,1812,,1,0,0,2015-07-20,0.01155223880597015,1498.0,558.6796799458938
world-championship/1972/result,World Championships - Road Race,350,,272570,3869,3,1305,,0,0,0,1972-08-06,0.01419451883919727,601.0,266.31167718983994
tour-de-france/2008/stage-9,Tour de France,100,,224000,3778,4,1520,,1,0,0,2008-07-13,0.016866071428571428,544.0,648.9160795853495
e3-harelbeke/1993/result,E3-Prijs Harelbeke,125,,208000,1966,1,718,,0,0,0,1993-03-27,0.009451923076923077,0.0,261.9244952840807
tour-de-france/2012/stage-7,Tour de France,100,20,199000,2736,5,1703,,1,0,0,2012-07-07,0.013748743718592965,480.0,347.21147146856066
tour-de-france/2007/stage-14,Tour de France,100,,197000,4370,5,1612,,1,0,0,2007-07-22,0.02218274111675127,1730.0,763.2173313832059
paris-nice/1986/stage-3,Paris - Nice,50,,206000,2368,2,746,,1,0,0,1986-03-05,0.011495145631067962,0.0,0.0
vuelta-a-espana/1993/stage-16,Vuelta a España,80,,160000,3757,5,819,,1,0,0,1993-05-11,0.02348125,1267.0,484.94054746226647
omloop-het-nieuwsblad/1990/result,Omloop Het Volk,125,,198000,1513,1,234,,0,0,0,1990-03-03,0.007641414141414142,27.5,38.23905431264318
tour-de-france/1992/stage-6,Tour de France,100,,167000,2168,1,2047,,1,0,0,1992-07-10,0.012982035928143712,240.0,163.3533200009197
tour-de-france/2022/stage-5,Tour de France,100,120,157000,601,1,1551,24,1,0,0,2022-07-06,0.0038280254777070064,252.0,315.3381304414099
tour-de-romandie/2022/prologue,Tour de Romandie,50,60,5120,39,1,508,,1,0,0,2022-04-26,0.0076171875,30.0,10.272056038163967
paris-roubaix/2004/result,Paris - Roubaix,275,,261000,1250,1,597,,0,0,0,2004-04-11,0.004789272030651341,799.0,643.6230223540492
volta-a-catalunya/1984/stage-5,Volta Ciclista a Catalunya,50,,142000,2434,4,319,,1,0,0,1984-09-10,0.017140845070422534,180.0,97.445949930691
tour-de-france/2010/stage-10,Tour de France,100,20,179000,3187,2,1685,,1,0,0,2010-07-14,0.017804469273743018,859.0,153.461986011155
tour-de-france/1996/stage-16,Tour de France,100,,199000,3541,5,1872,,1,0,0,1996-07-16,0.017793969849246232,859.5,394.9297953575268
tour-de-suisse/1976/stage-4b,Tour de Suisse,50,,25000,604,5,377,,1,0,0,1976-06-13,0.02416,7.0,2.5727509827123995
giro-d-italia/2012/stage-14,Giro d'Italia,80,16,206000,3452,5,886,,1,0,0,2012-05-19,0.01675728155339806,1222.0,783.63535227304
tour-de-france/2014/stage-13,Tour de France,100,20,197500,3865,5,1612,,1,0,0,2014-07-18,0.019569620253164558,1942.0,793.2102396414705
giro-d-italia/2022/stage-4,Giro d'Italia,80,100,172000,3626,5,817,18,1,0,0,2022-05-10,0.02108139534883721,1157.0,617.5749106503765
giro-d-italia/2007/stage-21,Giro d'Italia,80,,185000,1192,2,844,,1,0,0,2007-06-03,0.006443243243243244,0.0,18.261664393852772
tour-de-france/1991/stage-1,Tour de France,100,,114500,1653,1,1933,,1,0,0,1991-07-07,0.014436681222707424,104.0,133.91277109376452
giro-d-italia/1990/stage-20,Giro d'Italia,80,,90000,967,2,1061,,1,0,0,1990-06-06,0.010744444444444444,0.0,0.0
tour-de-france/1985/prologue,Tour de France,100,,6800,128,1,1470,,1,0,0,1985-06-28,0.018823529411764704,58.0,21.75057187322909
tirreno-adriatico/1983/stage-4,Tirreno-Adriatico,50,,206000,3167,3,463,,1,0,0,1983-03-15,0.01537378640776699,7.0,3.1304951684997055
vuelta-a-espana/2008/stage-8,Vuelta a España,80,,151000,3571,4,1101,,1,0,0,2008-09-07,0.023649006622516556,1140.0,515.1351024321327
giro-d-italia/2014/stage-15,Giro d'Italia,80,16,225000,2344,5,892,,1,0,0,2014-05-25,0.010417777777777778,1157.0,599.4842286718562
milano-sanremo/2008/result,Milano-Sanremo,275,,298000,2267,1,1294,,0,0,0,2008-03-22,0.007607382550335571,124.0,311.52245467394783
vuelta-a-espana/2021/stage-3,La Vuelta ciclista a España,80,100,202800,2787,5,1023,,1,0,0,2021-08-16,0.013742603550295858,592.0,405.1093103173638
tour-de-france/2023/stage-12,Tour de France,100,210,168800,3120,2,1584,25,1,0,0,2023-07-13,0.01848341232227488,1098.0,612.8356378427843
vuelta-a-espana/2001/stage-11,Vuelta a España,80,,154200,3728,5,971,,1,0,0,2001-09-19,0.024176394293125812,1195.0,520.7868983272546
vuelta-a-espana/1990/stage-16,Vuelta a España,80,,165000,1540,1,807,,1,0,0,1990-05-09,0.009333333333333334,0.0,0.0
tour-de-france/2018/stage-4,Tour de France,100,120,195000,1155,1,1689,,1,0,0,2018-07-10,0.005923076923076923,0.0,94.73804277916028
tour-de-suisse/2008/stage-1,Tour de Suisse,50,,156500,1871,2,1041,,1,0,0,2008-06-14,0.011955271565495208,95.0,343.56378661276005
tour-de-suisse/1979/prologue,Tour de Suisse,50,,4000,57,3,538,,1,0,0,1979-06-13,0.01425,7.0,4.273952113286562
tour-de-france/1980/stage-20,Tour de France,100,,34500,580,3,1224,,1,0,0,1980-07-18,0.01681159420289855,252.0,92.62160301213655
vuelta-a-espana/2010/stage-5,Vuelta a España,80,16,194000,1763,1,1123,,1,0,0,2010-09-01,0.00908762886597938,0.0,61.61073893669235
tour-de-france/2017/stage-17,Tour de France,100,120,183000,5064,4,1791,,1,0,0,2017-07-19,0.027672131147540982,2021.0,667.3044803244451
giro-d-italia/2008/stage-19,Giro d'Italia,80,,228000,3480,5,1058,,1,0,0,2008-05-30,0.015263157894736841,46380.0,20498.924514780792
paris-nice/1972/stage-3,Paris - Nice,50,,209000,1332,1,1086,,1,0,0,1972-03-12,0.0063732057416267945,0.0,0.0
paris-nice/1985/stage-3,Paris - Nice,50,,176000,2267,2,815,,1,0,0,1985-03-06,0.012880681818181819,0.0,0.0
tour-de-suisse/2017/stage-8,Tour de Suisse,50,60,100000,1250,2,855,,1,0,0,2017-06-17,0.0125,0.0,60.77508906656535
dauphine/2006/stage-2,Critérium du Dauphiné Libéré,50,,203000,2234,2,800,,1,0,0,2006-06-06,0.011004926108374384,323.0,127.45184671978082
dauphine/1987/prologue,Critérium du Dauphiné Libéré,50,,3000,49,3,505,,1,0,0,1987-05-25,0.01633333333333333,2.0,1.855921454276674
tour-de-suisse/1974/stage-1,Tour de Suisse,50,,157000,333,1,541,,1,0,0,1974-06-13,0.0021210191082802546,0.0,0.0
vuelta-a-espana/1987/stage-16,Vuelta a España,80,,237000,4000,3,838,,1,0,0,1987-05-09,0.016877637130801686,539.0,243.61784736664012
tirreno-adriatico/2003/stage-2,Tirreno-Adriatico,50,,213000,3043,3,882,,1,0,0,2003-03-14,0.014286384976525821,0.0,44.547882854052474
tour-de-france/2000/stage-19,Tour de France,70,,58500,235,1,1437,,1,0,0,2000-07-21,0.004017094017094017,507.0,143.38167980032242
tour-de-suisse/1982/stage-2,Tour de Suisse,50,,189000,1109,1,657,,1,0,0,1982-06-18,0.005867724867724868,0.0,0.0
itzulia-basque-country/2015/stage-3,Vuelta Ciclista al País Vasco,50,6,170700,2937,2,970,,1,0,0,2015-04-08,0.017205623901581722,599.0,304.92655753528675
tour-de-suisse/1994/prologue,Tour de Suisse,50,,6800,30,1,616,,1,0,0,1994-06-14,0.004411764705882353,8.5,4.020779360604939
tour-de-france/1983/stage-3,Tour de France,100,,152000,800,1,1269,,1,0,0,1983-07-04,0.005263157894736842,263.0,530.9215845686889
dauphine/2011/stage-7,Critérium du Dauphiné,50,,117500,3217,5,958,,1,0,0,2011-06-12,0.02737872340425532,905.0,511.8664207436737
tour-de-romandie/1987/prologue,Tour de Romandie,50,,4900,492,5,251,,1,0,0,1987-05-05,0.10040816326530612,10.0,3.6015869518072963
dauphine/2021/stage-8,Critérium du Dauphiné,50,60,147000,4190,4,790,,1,0,0,2021-06-06,0.028503401360544217,852.0,624.3487953831519
tirreno-adriatico/1997/stage-4,Tirreno-Adriatico,50,,117000,1590,2,692,,1,0,0,1997-03-16,0.01358974358974359,0.0,0.0
tour-de-france/1988/stage-3,Tour de France,100,,213500,1484,1,1941,,1,0,0,1988-07-05,0.006950819672131147,0.0,0.0
giro-d-italia/2003/stage-1,Giro d'Italia,80,,201000,1259,1,734,,1,0,0,2003-05-10,0.006263681592039801,7.0,23.99392135619632
e3-harelbeke/1986/result,E3-Prijs Harelbeke,125,,225000,1533,1,136,,0,0,0,1986-03-22,0.006813333333333334,206.0,63.05342562270999
giro-d-italia/1990/stage-5,Giro d'Italia,80,,247000,2654,2,1061,,1,0,0,1990-05-22,0.01074493927125506,4.0,1.2649110640673518
volta-a-catalunya/2014/stage-4,Volta Ciclista a Catalunya,50,6,166400,3748,5,896,,1,0,0,2014-03-27,0.02252403846153846,1053.0,578.9319306447331
tour-de-france/1985/stage-18b,Tour de France,100,,83500,2000,4,1470,,1,0,0,1985-07-17,0.023952095808383235,305.0,210.61828908553505
gp-quebec/2011/result,Grand Prix Cycliste de Quebec,225,,201600,3331,3,735,,0,0,0,2011-09-09,0.01652281746031746,25223.0,6843.982584223743
tour-de-romandie/2006/prologue,Tour de Romandie,50,,3400,45,2,772,,1,0,0,2006-04-25,0.013235294117647059,23.0,11.601842172737305
vuelta-a-espana/2001/stage-5,Vuelta a España,80,,160800,2946,5,971,,1,0,0,2001-09-12,0.01832089552238806,718.0,374.1475302378443
giro-d-italia/1993/stage-14,Giro d'Italia,80,,245000,2204,4,1089,,1,0,0,1993-06-06,0.00899591836734694,190.0,152.18200497221292
vuelta-a-espana/2018/stage-2,La Vuelta ciclista a España,80,100,163500,2826,2,1036,,1,0,0,2018-08-26,0.01728440366972477,244.0,338.81632090314775
tour-de-france/1989/stage-8,Tour de France,100,,157000,1838,2,1849,,1,0,0,1989-07-09,0.011707006369426752,20.0,10.112919181547486
dauphine/1970/stage-5a,Critérium du Dauphiné Libéré,50,,146000,898,1,766,,1,0,0,1970-05-24,0.006150684931506849,12.0,5.366563145999495
tour-de-suisse/2019/stage-3,Tour de Suisse,50,60,162300,1733,2,802,,1,0,0,2019-06-17,0.010677757239679606,0.0,38.039810659718
paris-nice/1983/stage-7b,Paris - Nice,50,,11000,67,1,658,,1,0,0,1983-03-16,0.006090909090909091,95.5,41.89997487752042
tirreno-adriatico/2007/stage-1,Tirreno-Adriatico,50,,175000,1838,1,1148,,1,0,0,2007-03-14,0.010502857142857144,0.0,107.96975394738037
tour-de-france/2003/stage-7,Tour de France,100,,230500,4500,4,1688,,1,0,0,2003-07-12,0.019522776572668113,872.0,545.0142941128328
san-sebastian/1998/result,Clasica Ciclista San Sebastian,225,,232000,3411,2,1428,,0,0,0,1998-08-08,0.014702586206896552,654.0,301.5137053333013
tour-de-france/2015/stage-18,Tour de France,100,20,186500,4424,4,1812,,1,0,0,2015-07-23,0.02372117962466488,1648.0,734.6997332645536
giro-d-italia/2005/stage-16,Giro d'Italia,80,,210000,1267,2,929,,1,0,0,2005-05-25,0.006033333333333333,1336.0,391.4765636355905
tour-de-france/1991/stage-3,Tour de France,100,,210500,1532,1,1933,,1,0,0,1991-07-08,0.00727790973871734,0.0,67.13478728910259
tour-de-france/2005/stage-12,Tour de France,100,,187000,3021,4,1535,,1,0,0,2005-07-14,0.016155080213903744,633.0,163.70297733548517
tour-de-france/2018/stage-20,Tour de France,100,120,31000,543,3,1689,,1,0,0,2018-07-28,0.017516129032258066,253.5,119.52095503591075
tour-de-france/1989/stage-20,Tour de France,100,,130000,1286,1,1849,,1,0,0,1989-07-22,0.009892307692307692,0.0,4.086031347641994
giro-d-italia/2001/stage-2,Giro d'Italia,80,,167000,1018,3,920,,1,0,0,2001-05-21,0.006095808383233533,0.0,75.04075305656063
vuelta-a-espana/2020/stage-3,La Vuelta ciclista a España,80,100,166100,2779,5,692,,1,0,0,2020-10-22,0.016730885009030704,507.0,303.48441697997606
giro-d-italia/1991/stage-6,Giro d'Italia,80,,205000,2179,2,908,,1,0,0,1991-06-01,0.010629268292682927,5.0,2.41522945769824
il-lombardia/2019/result,Il Lombardia,275,500,243000,4087,4,1039,,0,0,0,2019-10-12,0.016818930041152265,362.0,406.4751790526266
paris-nice/2006/stage-2,Paris - Nice,50,,200000,2674,1,795,,1,0,0,2006-03-07,0.01337,0.0,135.96788389289054
tour-de-france/1984/stage-16,Tour de France,100,,22000,1036,5,1632,,1,0,0,1984-07-15,0.04709090909090909,266.5,117.49282543533019
vuelta-a-espana/1986/stage-11,Vuelta a España,80,,29100,234,1,843,,1,0,0,1986-05-03,0.008041237113402062,26.5,15.202704437771002
vuelta-a-espana/1989/stage-15,Vuelta a España,80,,24000,1523,5,803,,1,0,0,1989-05-08,0.06345833333333334,53.5,34.148206395065614
tour-de-france/1991/stage-16,Tour de France,100,,215000,2500,1,1933,,1,0,0,1991-07-22,0.011627906976744186,489.0,384.7050264584038
paris-nice/1987/stage-3,Paris - Nice,50,,244000,2938,2,1164,,1,0,0,1987-03-11,0.012040983606557377,77.5,61.52151291803654
dauphine/1975/stage-3,Critérium du Dauphiné Libéré,50,,207000,2951,3,889,,1,0,0,1975-06-05,0.014256038647342996,0.0,0.0
tour-de-romandie/1994/stage-3,Tour de Romandie,50,,160100,1396,1,780,,1,0,0,1994-05-07,0.008719550281074328,116.5,66.18358306005098
vuelta-a-espana/2011/stage-3,Vuelta a España,80,16,164000,1956,2,1170,,1,0,0,2011-08-22,0.011926829268292683,186.0,260.6959828101383
paris-roubaix/2013/result,Paris - Roubaix,275,,254500,997,1,759,,0,0,0,2013-04-07,0.003917485265225933,627.0,515.5568411331861
tour-de-suisse/2021/stage-1,Tour de Suisse,50,60,10900,36,1,670,,1,0,0,2021-06-06,0.0033027522935779817,60.0,21.9278942712202
tour-de-france/1991/stage-15,Tour de France,100,,235000,3000,1,1933,,1,0,0,1991-07-21,0.01276595744680851,113.0,50.16255378811548
vuelta-a-espana/1997/stage-17,Vuelta a España,80,,195000,2083,2,1165,,1,0,0,1997-09-23,0.010682051282051281,49.5,75.83578789922973
e3-harelbeke/1970/result,E3-Prijs Harelbeke,125,,210000,1461,1,439,,0,0,0,1970-03-21,0.006957142857142857,12.0,74.48647725673196
dauphine/1975/stage-1a,Critérium du Dauphiné Libéré,50,,213000,3016,3,889,,1,0,0,1975-06-03,0.01415962441314554,0.0,0.0
vuelta-a-espana/1990/stage-15,Vuelta a España,80,,24000,1523,5,807,,1,0,0,1990-05-08,0.06345833333333334,184.0,68.96569195380168
paris-nice/1998/stage-2,Paris - Nice,50,,195800,1432,1,960,,1,0,0,1998-03-10,0.007313585291113381,0.0,35.117454158669716
tour-de-suisse/1999/stage-7,Tour de Suisse,50,,47500,541,2,900,,1,0,0,1999-06-22,0.011389473684210526,50.0,94.03786128383987
tour-de-france/1979/stage-21,Tour de France,100,,49000,817,2,1381,,1,0,0,1979-07-19,0.016673469387755102,473.5,164.2035991461036
vuelta-a-espana/2001/stage-17,Vuelta a España,80,,159500,1387,1,971,,1,0,0,2001-09-26,0.008695924764890282,77.0,102.89164128705158
dauphine/2001/stage-5,Criterium du Dauphiné Libére,50,,151000,3069,4,442,,1,0,0,2001-06-15,0.020324503311258277,895.0,491.3309958661587
dauphine/2010/prologue,Critérium du Dauphiné,50,6,6800,35,2,673,,1,0,0,2010-06-06,0.005147058823529412,36.0,14.380058259049637
tirreno-adriatico/2001/stage-2,Tirreno-Adriatico,50,,163000,1833,2,1092,,1,0,0,2001-03-15,0.011245398773006135,0.0,64.36812913622866
volta-a-catalunya/1998/stage-1b,Volta Ciclista a Catalunya,50,,7800,43,1,859,,1,0,0,1998-06-18,0.0055128205128205125,49.0,18.005078648616266
tour-de-romandie/1995/stage-5b,Tour de Romandie,50,,26300,209,1,798,,1,0,0,1995-05-06,0.007946768060836502,113.0,49.54358350651138
vuelta-a-espana/1999/stage-12,Vuelta a España,80,,147000,4730,5,1342,,1,0,0,1999-09-17,0.03217687074829932,1751.0,634.3714135474162
paris-nice/1980/stage-3,Paris - Nice,50,,187000,1671,1,1128,,1,0,0,1980-03-08,0.008935828877005348,14.0,7.797435475847171
tour-de-france/1979/prologue,Tour de France,100,,5000,116,1,1381,,1,0,0,1979-06-27,0.0232,35.0,14.108751468820635
giro-d-italia/1992/stage-20,Giro d'Italia,80,,92000,1152,2,953,,1,0,0,1992-06-13,0.012521739130434783,0.0,0.0
